age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,1,0,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,1,5,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,1,6,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,2,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,2,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,2,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,3,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,7,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,0,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,7,1,3,3,2,0.07,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,7,2,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
2,1,5,2,2,2,0.14600000000000002,0.0169,0.12910000000000002,0.16290000000000002,0.0338,0.5
