x,y,xhat,yhat,belief_id,uncertainty
0,0,0,0,0,0
0,0,1,0,1,586
1,0,1,0,1,586
0,1,1,0,1,586
0,0,2,0,2,1134
1,0,2,0,2,1134
0,1,2,0,2,1134
2,0,2,0,2,1134
1,1,2,0,2,1134
0,2,2,0,2,1134
0,0,2,1,3,1651
1,0,2,1,3,1651
0,1,2,1,3,1651
1,0,1,0,0,0
2,0,2,1,3,1651
1,1,2,1,3,1651
0,1,0,1,0,0
0,2,2,1,3,1651
2,0,2,0,0,0
3,0,2,1,3,1651
2,1,2,1,3,1651
1,1,1,1,0,0
1,2,2,1,3,1651
0,2,0,2,0,0
0,3,2,1,3,1651
0,0,2,2,4,2135
1,0,2,2,4,2135
0,1,2,2,4,2135
2,0,2,2,4,2135
1,1,2,2,4,2135
0,2,2,2,4,2135
0,0,2,0,5,588
2,0,2,0,5,588
1,0,2,0,5,588
1,1,2,0,5,588
3,0,2,2,4,2135
2,1,2,2,4,2135
1,2,2,2,4,2135
0,1,0,0,6,588
1,1,0,0,6,588
0,0,0,0,6,588
0,2,0,0,6,588
0,3,2,2,4,2135
1,0,2,1,7,588
3,0,2,1,7,588
2,0,2,1,7,588
2,1,2,1,7,588
3,0,3,0,0,0
4,0,2,2,4,2135
3,1,2,2,4,2135
2,1,2,1,0,0
2,2,2,2,4,2135
0,1,2,1,8,588
2,1,2,1,8,588
1,0,2,1,8,588
1,2,2,1,8,588
1,2,1,2,0,0
1,3,2,2,4,2135
0,2,0,1,6,588
1,2,0,1,6,588
0,1,0,1,6,588
0,3,0,1,6,588
0,3,0,3,0,0
0,4,2,2,4,2135
0,0,2,3,9,2586
1,0,2,3,9,2586
0,1,2,3,9,2586
2,0,2,3,9,2586
1,1,2,3,9,2586
0,2,2,3,9,2586
3,0,2,3,9,2586
2,1,2,3,9,2586
1,2,2,3,9,2586
0,3,2,3,9,2586
0,0,2,1,10,1139
1,0,2,1,10,1139
0,1,2,1,10,1139
3,0,2,1,10,1139
2,0,2,1,10,1139
2,1,2,1,10,1139
1,1,2,1,10,1139
1,2,2,1,10,1139
4,0,2,3,9,2586
3,1,2,3,9,2586
2,2,2,3,9,2586
1,3,2,3,9,2586
0,1,1,0,11,1138
1,1,1,0,11,1138
0,0,1,0,11,1138
0,2,1,0,11,1138
2,1,1,0,11,1138
1,0,1,0,11,1138
1,2,1,0,11,1138
0,3,1,0,11,1138
0,4,2,3,9,2586
0,0,2,2,12,1138
2,0,2,2,12,1138
1,0,2,2,12,1138
1,1,2,2,12,1138
4,0,2,2,12,1138
3,0,2,2,12,1138
3,1,2,2,12,1138
2,1,2,2,12,1138
2,2,2,2,12,1138
2,0,2,0,13,588
4,0,2,0,13,588
3,0,2,0,13,588
3,1,2,0,13,588
4,0,4,0,0,0
5,0,2,3,9,2586
4,1,2,3,9,2586
3,1,3,1,0,0
3,2,2,3,9,2586
1,1,2,2,14,588
3,1,2,2,14,588
2,0,2,2,14,588
2,2,2,2,14,588
2,2,2,2,0,0
2,3,2,3,9,2586
0,1,2,2,15,1138
1,1,2,2,15,1138
