xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,4,0,east,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,east,1,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,0,south,0,4,1,0.0,0.0,0.0,0.0,0.1,0.0
0,7,0,east,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,4,0.0,0.1,0.0,0.1,0.1,0.0
1,0,7,east,2,0,10,0.1,0.2,0.0,0.2,0.2,0.0
1,0,7,east,2,0,7,0.1,0.2,0.0,0.1,0.2,0.0
1,0,9,east,2,0,14,0.1,0.3,0.0,0.2,0.3,0.0
1,0,13,east,2,0,19,0.1,0.4,0.0,0.2,0.4,0.0
1,0,19,east,2,0,19,0.2,0.4,0.0,0.2,0.4,0.0
1,0,19,east,2,0,23,0.2,0.4,0.0,0.3,0.4,0.0
1,0,22,east,2,0,22,0.2,0.5,0.0,0.2,0.5,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,1,1,south,1,0,7,0.0,0.1,0.0,0.1,0.2,0.0
1,1,1,south,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
1,1,4,south,1,0,7,0.1,0.1,0.0,0.1,0.2,0.0
1,1,7,south,1,0,9,0.1,0.2,0.0,0.1,0.3,0.0
1,1,7,south,1,0,7,0.1,0.2,0.0,0.1,0.2,0.0
1,1,9,south,1,0,13,0.1,0.3,0.0,0.1,0.4,0.0
1,1,9,south,1,0,9,0.1,0.3,0.0,0.1,0.3,0.0
1,1,13,south,1,0,13,0.1,0.4,0.0,0.1,0.4,0.0
1,1,13,south,1,0,19,0.1,0.4,0.0,0.2,0.4,0.0
1,1,13,south,1,0,22,0.1,0.4,0.0,0.2,0.5,0.0
1,1,19,south,1,0,19,0.2,0.4,0.0,0.2,0.4,0.0
1,2,0,south,1,1,1,0.0,0.0,0.0,0.0,0.1,0.0
1,2,1,south,1,1,1,0.0,0.1,0.0,0.0,0.1,0.0
1,2,1,south,1,1,7,0.0,0.1,0.0,0.1,0.2,0.0
1,2,4,south,1,1,4,0.1,0.1,0.0,0.1,0.1,0.0
1,2,4,south,1,1,7,0.1,0.1,0.0,0.1,0.2,0.0
1,2,7,south,1,1,7,0.1,0.2,0.0,0.1,0.2,0.0
1,2,7,south,1,1,9,0.1,0.2,0.0,0.1,0.3,0.0
1,2,9,south,1,1,13,0.1,0.3,0.0,0.1,0.4,0.0
1,2,13,south,1,1,13,0.1,0.4,0.0,0.1,0.4,0.0
1,2,14,south,1,1,19,0.2,0.3,0.0,0.2,0.4,0.0
1,3,0,south,1,2,1,0.0,0.0,0.0,0.0,0.1,0.0
1,3,1,south,1,2,4,0.0,0.1,0.0,0.1,0.1,0.0
1,3,1,south,1,2,7,0.0,0.1,0.0,0.1,0.2,0.0
1,3,1,south,1,2,1,0.0,0.1,0.0,0.0,0.1,0.0
1,3,2,south,1,2,4,0.1,0.0,0.0,0.1,0.1,0.0
1,3,4,south,1,2,7,0.1,0.1,0.0,0.1,0.2,0.0
1,3,4,south,1,2,4,0.1,0.1,0.0,0.1,0.1,0.0
1,3,7,south,1,2,7,0.1,0.2,0.0,0.1,0.2,0.0
1,3,7,south,1,2,9,0.1,0.2,0.0,0.1,0.3,0.0
1,3,9,south,1,2,9,0.1,0.3,0.0,0.1,0.3,0.0
1,3,9,south,1,2,14,0.1,0.3,0.0,0.2,0.3,0.0
1,3,9,south,1,2,13,0.1,0.3,0.0,0.1,0.4,0.0
1,4,0,south,1,3,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,1,south,1,3,7,0.0,0.1,0.0,0.1,0.2,0.0
1,4,1,south,1,3,4,0.0,0.1,0.0,0.1,0.1,0.0
