xhat,yhat,gvar,action,xhat_next,yhat_next,gvar_next,var_x,var_y,cov_xy,var_x_next,var_y_next,cov_xy_next
0,0,0,east,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,east,1,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,0,3,east,1,0,8,0.0,0.2,0.0,0.1,0.2,0.0
0,0,6,east,1,0,10,0.0,0.3,0.0,0.1,0.3,0.0
0,0,10,east,1,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,0,15,east,1,0,14,0.1,0.4,0.1,0.1,0.4,0.0
0,0,16,east,1,0,16,0.2,0.3,0.0,0.2,0.3,0.0
0,1,0,south,0,0,1,0.0,0.0,0.0,0.0,0.1,0.0
0,1,1,south,0,0,3,0.0,0.1,0.0,0.0,0.2,0.0
0,1,1,south,0,0,1,0.0,0.1,0.0,0.0,0.1,0.0
0,1,3,south,0,0,3,0.0,0.2,0.0,0.0,0.2,0.0
0,1,3,south,0,0,6,0.0,0.2,0.0,0.0,0.3,0.0
0,1,6,south,0,0,15,0.0,0.3,0.0,0.1,0.4,0.1
0,1,8,south,0,0,10,0.1,0.2,0.0,0.1,0.3,0.0
0,1,10,south,0,0,10,0.1,0.3,0.0,0.1,0.3,0.0
0,1,16,south,0,0,16,0.2,0.3,0.0,0.2,0.3,0.0
0,2,0,south,0,1,1,0.0,0.0,0.0,0.0,0.1,0.0
0,2,1,south,0,1,1,0.0,0.1,0.0,0.0,0.1,0.0
0,2,1,south,0,1,3,0.0,0.1,0.0,0.0,0.2,0.0
0,2,3,south,0,1,6,0.0,0.2,0.0,0.0,0.3,0.0
0,2,3,south,0,1,3,0.0,0.2,0.0,0.0,0.2,0.0
0,2,4,south,0,1,8,0.1,0.1,0.0,0.1,0.2,0.0
0,2,8,south,0,1,10,0.1,0.2,0.0,0.1,0.3,0.0
0,2,8,south,0,1,16,0.1,0.2,0.0,0.2,0.3,0.0
0,3,0,south,0,2,1,0.0,0.0,0.0,0.0,0.1,0.0
0,3,1,south,0,2,3,0.0,0.1,0.0,0.0,0.2,0.0
0,3,1,south,0,2,1,0.0,0.1,0.0,0.0,0.1,0.0
0,3,3,south,0,2,3,0.0,0.2,0.0,0.0,0.2,0.0
0,3,4,south,0,2,8,0.1,0.1,0.0,0.1,0.2,0.0
0,3,4,south,0,2,4,0.1,0.1,0.0,0.1,0.1,0.0
0,3,8,south,0,2,8,0.1,0.2,0.0,0.1,0.2,0.0
0,4,0,south,0,3,1,0.0,0.0,0.0,0.0,0.1,0.0
0,4,1,south,0,3,3,0.0,0.1,0.0,0.0,0.2,0.0
0,4,1,south,0,3,1,0.0,0.1,0.0,0.0,0.1,0.0
0,4,2,south,0,3,4,0.1,0.0,0.0,0.1,0.1,0.0
0,4,4,south,0,3,4,0.1,0.1,0.0,0.1,0.1,0.0
0,4,4,south,0,3,8,0.1,0.1,0.0,0.1,0.2,0.0
0,5,0,south,0,4,1,0.0,0.0,0.0,0.0,0.1,0.0
0,5,1,south,0,4,1,0.0,0.1,0.0,0.0,0.1,0.0
0,5,2,south,0,4,4,0.1,0.0,0.0,0.1,0.1,0.0
0,6,0,south,0,5,1,0.0,0.0,0.0,0.0,0.1,0.0
0,8,0,east,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,east,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,east,2,0,2,0.0,0.0,0.0,0.1,0.0,0.0
1,0,1,east,2,0,4,0.0,0.1,0.0,0.1,0.1,0.0
1,0,8,east,2,0,8,0.1,0.2,0.0,0.1,0.2,0.0
1,0,8,east,2,0,10,0.1,0.2,0.0,0.1,0.3,0.0
1,0,10,east,2,0,16,0.1,0.3,0.0,0.2,0.3,0.0
1,0,10,east,2,0,10,0.1,0.3,0.0,0.1,0.3,0.0
1,0,14,east,2,0,14,0.1,0.4,0.0,0.1,0.4,0.0
1,0,16,east,2,0,25,0.2,0.3,0.0,0.3,0.4,0.0
1,1,0,south,1,0,1,0.0,0.0,0.0,0.0,0.1,0.0
1,4,0,west,0,4,2,0.0,0.0,0.0,0.1,0.0,0.0
